filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
trap1020.wav,0.7626693844795227,1930.0654335124743,2362.651746125716,4551.489144434501,0.03090986600232198,3.8674190044403076,trap
trap1021.wav,0.45495033264160156,1332.5790001865053,1567.2419338986,3032.981659974845,0.03408142656733746,-18.05312728881836,trap
trap1022.wav,0.3788986802101135,1797.679361877219,1655.1331137737498,3251.2470068208204,0.07846740155766253,-10.097381591796875,trap
trap1023.wav,0.5456169247627258,2705.090347369213,2389.8736036486744,5180.968671391254,0.09843251136803406,0.6951611638069153,trap
trap1024.wav,0.5337565541267395,2264.359828804132,2064.6173010605025,4365.556935407798,0.08029883417182662,0.4640871286392212,trap
trap1025.wav,0.46443700790405273,2215.7384028160072,1962.7868944388085,4173.258098212558,0.08885358214009288,-4.749617099761963,trap
trap1026.wav,0.3685459494590759,1776.4113252296645,1656.8214482356443,3181.5640948505225,0.07798516713428792,-10.304430961608887,trap
trap1027.wav,0.547068178653717,2706.737752877953,2389.762567795811,5190.218615458108,0.0984597220878483,0.6942924857139587,trap
trap1028.wav,0.5332527756690979,2261.3766896038587,2065.2499978105056,4358.623643999129,0.079833984375,0.43353667855262756,trap
trap1029.wav,0.4639005661010742,2217.482389134482,1963.3703159175243,4176.0747478473295,0.08835396309017028,-4.7274932861328125,trap
trap103.wav,0.41395822167396545,1477.623788646914,1839.582209694689,3188.930716972233,0.05437457672213622,-0.9706325531005859,trap
trap1030.wav,0.3696915805339813,1781.0980973554867,1661.0923834696725,3192.947359350813,0.07796702665441177,-10.29691219329834,trap
trap1031.wav,0.5324772596359253,2707.58007023204,2390.7595310557767,5180.968671391254,0.09827000290247678,0.7039221525192261,trap
trap1032.wav,0.5345884561538696,2263.628814746022,2064.743972357358,4360.223634324207,0.07988689410797213,0.4478762745857239,trap
trap1033.wav,0.46543821692466736,2215.6878861545583,1963.6287521177487,4173.524763266738,0.08858298664860681,-4.757974624633789,trap
trap1034.wav,0.36910098791122437,1780.1808166891253,1658.4271617330828,3183.4474167956655,0.07784004329527863,-10.305831909179688,trap
trap1035.wav,0.5323446393013,2704.0738682897177,2387.44912222499,5177.23536063274,0.09843477892801858,0.6842247247695923,trap
trap1036.wav,0.4270966649055481,2085.0624293042442,1868.2631675711798,3922.3429487954722,0.08857240470201239,-7.595365524291992,trap
trap1037.wav,0.5497057437896729,2771.915465496184,2405.3635629037467,5280.26807094137,0.10470382643188854,-8.070005416870117,trap
trap1038.wav,0.24263228476047516,1405.4060710337476,1308.5836966484421,2437.835258743711,0.07608495186726007,-13.053226470947266,trap
trap1039.wav,0.30680057406425476,1720.9878182696616,1675.114782639661,3306.613338694853,0.09410373935758513,-6.2093505859375,trap
trap104.wav,0.3797345459461212,2030.748556399129,2354.817791995628,4355.323663953657,0.07990881385448917,1.8755769729614258,trap
trap1040.wav,0.4306424558162689,1867.8506563690148,2067.675470229872,3755.227292654315,0.08047041287732198,1.0665780305862427,trap
trap1041.wav,0.4047068655490875,1828.9725419927343,2070.4050449175515,3697.294309633804,0.0754281153250774,0.6355063319206238,trap
trap1042.wav,0.413689523935318,1905.6918260324574,2037.5822841003169,3835.9268046754064,0.08810453149187307,-0.10869569331407547,trap
trap1043.wav,0.4296468198299408,1901.5438021512698,2118.6883866788685,3844.56008580447,0.08097003192724458,1.00336492061615,trap
trap1044.wav,0.31471800804138184,1376.0574015597185,1445.46444472168,2569.101131663603,0.06962316176470588,-3.648394823074341,trap
trap1045.wav,0.42805856466293335,1892.9643780952363,2094.5188604091004,3826.5268615155765,0.08476819490131579,0.6705849170684814,trap
trap1046.wav,0.42646872997283936,1883.9523497470136,2108.582922713966,3797.6603694006385,0.07979619170859133,0.9606971144676208,trap
trap1047.wav,0.3968619108200073,1836.987084565988,1992.7136632821237,3688.994359822465,0.0800751015866873,0.030957333743572235,trap
trap1048.wav,0.39852818846702576,1807.0514049479052,1953.579611835307,3623.344756796633,0.08311514367260062,-0.745952844619751,trap
trap1049.wav,0.36566874384880066,1510.9471157487208,1619.1408688394665,2880.599248077109,0.07371232827012383,-1.9725972414016724,trap
trap105.wav,0.40485113859176636,2097.4253449531043,2058.534600048496,4276.640806404799,0.08465935202205882,0.27322688698768616,trap
trap1050.wav,0.4063999652862549,1854.4637297614083,2079.6432263524157,3735.794076830979,0.07783172890866873,0.5970609188079834,trap
trap1051.wav,0.41969361901283264,1905.9822418449248,2038.254216734838,3842.943428913506,0.08749758126934984,0.11066237092018127,trap
trap1052.wav,0.4267442524433136,1869.3634393231744,2109.382384413135,3774.810507570627,0.0782270401993034,1.103346347808838,trap
trap1053.wav,0.2636782228946686,1835.5294780941624,1992.7960844284487,3577.7783656637,0.079214940499226,-7.626059532165527,trap
trap1054.wav,0.39459455013275146,2142.619219245245,2379.229750616982,4590.388909212945,0.08997829189241487,-0.5163449645042419,trap
trap1055.wav,0.3193248510360718,1717.7752760630522,1743.8616912649936,3354.2797171294505,0.0872859423374613,-5.248184680938721,trap
trap1056.wav,0.3489845097064972,1913.732364987662,2036.9554179897493,3930.5262326456077,0.08954745549535603,-3.067589521408081,trap
